epoch,step_name,timestamp,avg_score,normalized_score,train_score,train_normalized,perfect_match,result_match,partial_match,wrong_result,error_count,total_samples,success_rate,error_rate,elapsed_time,total_tokens,prompt_tokens,completion_tokens
0,Baseline (Test),2025-12-02 03:59:37,0.1169,0.0334,0,0,0,0,1,0,46,47,2.13,97.87,105.98,0,0,0
