epoch,step_name,timestamp,avg_score,normalized_score,train_score,train_normalized,perfect_match,result_match,partial_match,wrong_result,error_count,total_samples,success_rate,error_rate,elapsed_time,total_tokens,prompt_tokens,completion_tokens
0,Baseline (Test),2025-12-02 01:54:51,0.8512,0.2432,0,0,0,0,11,0,36,47,23.4,76.6,261.52,271004,242463,28541
