epoch,step_name,timestamp,avg_score,normalized_score,train_score,train_normalized,perfect_match,result_match,partial_match,wrong_result,error_count,total_samples,success_rate,error_rate,elapsed_time,total_tokens,prompt_tokens,completion_tokens
0,Baseline (Test),2025-12-02 01:25:57,0.6702,0.1915,0,0,0,0,9,0,38,47,19.15,80.85,29.93,0,0,0
